av,bv,desc,numOfComments,partsDict,pic,pubdate,related,title,viewseo
10839587,BV1Bx411Y7F9,自制\n谢谢大家观看本期视频！\n相信大多数对硬件有要求的玩家第一台台式机都会考虑DIY组装。\n不知道大家有没有考虑过品牌台式整机呢？\n本次我们借到了3台形态各异的品牌台式整机，来给大家分析一下这个问题。\n相信看完全部视频，你能找到答案！,601,{0: ''},http://i0.hdslb.com/bfs/archive/8c5175f58b8381eaee92faff093cbca729ae8e3f.jpg,1495795279,"['【极客湾】如何选购一台称心如意的电脑？', '品牌机值得买吗？三年上门售后体验如何？联想刃70003代VS惠普暗夜精灵5SUPER', '【翼王】2019年了品牌机还值得买吗？拯救者刃7000上手测试', '联想刃7000P上手：现在的品牌机，比得上DIY吗？', '中正评测：性能小钢炮-联想拯救者刃9000GTi管窥，后期将有i9-9900k、RTX2080、GTX2060版本', '5300的刃7000P是智商检测？对品牌机的偏见为何还这么多？', '【笔吧评测室】颜值巅峰，戴尔Alienware17R4评测', '【敌鸽台式机】到货安装教程。', '【笔吧评测室】联想拯救者Y9000X评测：我的对手很少', '【官方双语】不妥协！微星海皇戟X评测#linus谈科技', '【装机猿】7千8千9千多的配置区别是啥？', '【笔吧简评】全面屏全能本  华为Matebook14简评', '【极客湾】影驰RTX2060 GAMER评测：真香，但不是因为光追……', '【笔吧科普】买游戏本必须i7？四核i5和i7差距究竟有多大？', '【淘宝整机3】那些大品牌的整机是怎样的呢？是不是值得买呢？', '十年前最强游戏电脑！如今能玩什么？', '【电脑】品牌机到底值不值得购买？冒死揭露！品牌机高额利润！（排雷篇）', '吃透每一款3A大作，拯救者刃9000三代体验', 'p品牌机能不能买？同样的配置diy对比', '【翼王】5000元装台高颜值畅玩主流游戏的电脑主机', 'ROG光刃G21CX评测：东半球第二强小钢炮？-3DM硬件评测室', '【笔吧简测】性能最强的集显超薄本？戴尔XPS13快速测评', '【游戏体验】拯救者刃7000 3代游戏体验', '【笔吧简评】来自败家之眼的呼唤，玩家国度 超神2测评', '【徐老师】你懂微星吗？最真实的微星解析！你买得起的信仰主板详细开箱！', '联想推出AMD版GeekPro台式机，4499元', '2020年性价比极高的笔记本电脑购买推荐（萌新向）', '为什么UP主们都不推荐品牌机？', '同学！你真的要买台式机？', '【SPlusTech】外星人M15R2测评：易燃易爆炸？', '【装机猿】四千至五千元装机配置推荐', '整机组装机品牌机的区别']",【笔吧评测室】品牌台式机值不值得买？MSI三款台式机集中评测,218408
10983523,BV1hx411e79F,COMPUTEX 2017 台北电脑展实况：\n微星发布全新整机Infinite；\n黑科技样品PCI-E扩展卡，速度可飙到7200MB\u002Fs；\n全新旗舰游戏本GT75VR，短轴机械键盘怪兽级设备；\n一大波X299主板细节展示；\n宏碁Triton 700，轻薄Max-Q游戏本；\nROG全新AMD平台游戏本；\nClevo蓝天多款全新Max-Q、MX150模具；\n同方国际全新超窄边框游戏本模具；\n松下“防弹”版Surface Book等多款新品上手体验。\n交流买本心得，帮助电脑小白，大家六一快乐,438,{0: ''},http://i0.hdslb.com/bfs/archive/6105df861561a27238ce1e10c932cf8ef330b5b2.jpg,1496269087,"['【官方双语】我想买AMD股票啊！@COMPUTEX2019#linus谈科技', '萌新福利，新笔记本到手如何验机，新机又该做哪些工作？', '【笔吧直播】9月9日直播黑将s5评测录像', '我的新笔记本不是ThinkPad了！Surface  Laptop 3开箱', '【笔吧评测室】GTX1080塞入笔记本？微星GT73VR评测', '【笔吧评测室】颜值巅峰，戴尔Alienware17R4评测', '【笔吧科普】你的笔记本屏幕真的好吗？细说屏幕的二三事', 'COMPUTEX 2018集锦：再次活捉白嫖王', '【翼王】两机一电和一机两电？Computex2019追风者展厅参观', '【猪王评测】【2019.4.11猪王b站直播录播】', '【笔吧评测室】品牌台式机值不值得买？MSI三款台式机集中评测', '改善笔记本散热，只需要去掉笔记本的一个东西，效果实测，眼见为实', '【刀哥科普】十分钟看懂世嘉土星有啥黑科技【有CC字幕】', '【笔吧评测室】台式机和笔记本，哪个值得买？', '神舟Z7M-CT5GA开箱', '【笔吧评测室】轻薄与性能的完美结合？华硕玩家国度GX501VI评测', '【拒绝盲从】《无人深空》真的适合你吗？关于这款游戏你必须了解到的！', '【官方双语】双屏笔记本？华硕Zenbook Pro Duo一手体验@COMPUTEX2019#linus谈科技', '【笔吧评测室】旗舰级纯轻薄本，戴尔XPS13 9380简评', '【笔吧评测室】跑马灯？电竞屏？ROG枪神3评测', '【20分钟安装黑苹果】神舟战神 8\\u002F9 代同方模具笔记本 macOS Catalina 安装教学']",【笔吧评测室】COMPUTEX2017现场报道-超多新机第一视角现场上手评测,65955
10340107,BV13x411m7Bv,自制\n谢谢大家观看本期视频！\n经常看笔吧的朋友们应该了解，笔记本电脑是很难做到轻薄的同时兼顾性能的。\n但是有梦想的厂商们从未放弃研发此类产品。\n这种笔记本电脑究竟是否值得买呢？\n今天我们找到了一台典型的笔记本电脑，来作为例子。\n相信看完全部视频你就能找到答案。,1058,{0: ''},http://i2.hdslb.com/bfs/archive/e508cd7c9abeb74f3f9d5b086adb130eb0c138d5.jpg,1494000879,"['【SPlusTech】微星绝影GS65评测：万元以内的轻薄游戏本，他不香么？？？', '万元级轻薄游戏本的不二之选？【微星绝影GS65评测】', ""微星GS66来了！铰链终改善！GS65的全面升级!【Jarrod's tech】"", 'msi\\u002F微星游戏本最全拆解合集，持续更新', '【SPlusTech】宏碁轻刃测评：金属质感最好的入门级“轻薄”游戏本', '要轻薄更要性能！微星绝影 GS75 游戏本上手体验', '【SPlusTech】戴尔G3测评：一白遮百丑，一键毁所有~', '【SPlusTech】技嘉AERO 15X测评：一款被低估了的轻薄游戏本', '【Kinyuu02】讲究小白微星GP65测评及拆机（含分P）', '微星第二代冲锋坦克笔记本评测 GTX 1660Ti配144Hz显示屏的游戏佳品', '慎重小白给笔记本电脑保养', '轻薄我也知道，但关键是压不压得住啊——贵了4500元的微星 GS65 绝影 9代U 2019轻薄游戏本到底值不值得入手', '【装机猿】两千多有点儿贵 微星500X机箱鉴赏', '【SPlusTech】微星GP65,GP75测评：emmm,一言不合就开车???', '【熊猫】最适合大学生的轻薄本？华为matebook14评测', '【SPlusTech】机械革命X3评测：7K档的黄金圣斗士', '【D2D测评】微星PS63 - 创作游戏兼得', '【SPlusTech】玩家国度冰刃3s新锐测评：可能是今年最好的轻薄游戏本', '【SPlusTech】联想小新Pro13评测：诚意拉满', '微星MSI绝影GS65手残下饭向拆机加装固态', '怎能如此轻薄！msi\\u002F微星游戏本GS63拆解']",【笔吧评测室】轻薄与性能可否兼得？微星GS63评测,254081
11368939,BV1ox41187dY,自制，谢谢大家观看本期视频！\n游戏本是目前正在增长的市场之一，在买游戏本时，消费者总是下意识地认为i7非常给力，仿佛只要有i7处理器，游戏就会不成问题。\n而实际上，i7处理器对于游戏的提升究竟有多少，究竟什么需求适合i7而什么需求i5就够用呢？\n相信看完本期视频，你能找到答案！,3510,{0: ''},http://i0.hdslb.com/bfs/archive/457fdb4f8772c5c04253a33f65d8375a049dc01a.jpg,1497599916,"['2020年性价比极高的笔记本电脑购买推荐（萌新向）', '【知识科普】电脑CPU i5、i7性能对比！i7就一定比i5好，i5一定不如i7吗？', '【B站最良心】19年大学生笔记本选购全攻略！15分钟从小白到大神，高考生福利！', '【笔吧简评】散热较好的电竞游戏本，联想拯救者Y7000P评测', '【笔吧科普】老本子砸了还是换新？笔记本电脑升级指南', '笔记本GTX1660Ti简评：性能如何？新的主流游戏本能玩什么游戏？', '中正评测：联想拯救者Y7000P\\u002Fi5\\u002F1060\\u002F电竞屏开箱，对比Y7000\\u002Fi7\\u002F1060', '【笔吧科普】内存与核显对性能有多大影响？用数据来说话！', '【SPlusTech】萌新科普：笔记本电脑散热差到底会不会爆炸？', '【笔吧科普】好屏幕是怎样炼成的', '萌新福利，新笔记本到手如何验机，新机又该做哪些工作？', '假如你买了新笔记本电脑，该如何验机？', '2020年学生党必看 3000元到7000元超性价比笔记本推荐 游戏本超极本都有！！！', '中正评测：5699元，真香还是真坑？神舟Z7-CT5NA，i5-9300H\\u002FGTX1660Ti游戏本开箱', '揭秘神舟电脑低价原因，你究竟适不适合购买神舟笔记本电脑？神舟电脑为什么便宜？ 【九零科普】', '【笔吧科普】笔记本电脑散热变差了？教你如何清灰换硅脂！', '中正评测：联想拯救者Y7000P2019版i5-9300h\\u002FGTX1660Ti开箱', '中正评测：小新Air14-2020，MX350加持的轻薄游戏本？八九百差价i7\\u002Fi5怎么选？', '中正评测：i5-9300HF阉割在哪了？联想Y7000竞技版开箱', '【笔吧科普】你的笔记本屏幕真的好吗？细说屏幕的二三事', '【笔吧科普】猪王教你买电脑！', '【笔吧科普】轻薄本、全能本、游戏本都有什么区别？', '装机CPU  I3 I5 I7 I9 怎么选？我真的很难？', 'i5 i7 i9搭配2080Ti显卡玩游戏有多大区别', '拥有20000块游戏本是什么体验|外星人新款M17开箱！', '暗访揭秘线下笔记本电脑城坑人套路 小白新手购买笔记本指南 90后科技说', '【极客湾】玩游戏到底需要用什么CPU？（终极版）', '【装机猿】配错了就白花钱。i5装机怎么选？', '【CPU】I3 I5 I7 I9该如何选择？', 'Intel十代酷睿移动标压版首曝： i5 6核12线程、i7 8核16线程', '【笔吧科普】猪王教你买电脑！选购篇！', '【极客湾】听说你又卡死了？骚年该换CPU辣！', 'i5 i7 i9搭配2060显卡玩游戏有多大区别', '全网最具性价比的I7 6核12线+1660TI的笔记本来了，机械革命深海幽灵Z2首发测评，超高的性价比和新显卡能带来怎样的惊喜呢？', '10分钟成为电脑大神', '【熊猫评测】全能本真的无所不能？灵越7590详细评测！', '2020年初6000元以下入门游戏本型号推荐', '什么样的CPU能称为i7级cpu？所谓i7级的cpu就真的是i7cpu吗？']",【笔吧科普】买游戏本必须i7？四核i5和i7差距究竟有多大？,766658
14897284,BV1Tx411V7Zt,谢谢大家观看本期视频\n内存是笔记本电脑必不可缺的配件，但又有多少人了解内存大小与形态对笔记本性能的影响呢？\n核显也是几乎所有笔记本电脑的标配，它对游戏性能的影响又如何呢？\n看完全部视频，相信你能找到答案！,779,"{0: '完整版', 1: '精简版'}",http://i2.hdslb.com/bfs/archive/24c8a399d7607696ffed74271b9964d988d61d02.jpg,1506676912,"['电脑显卡核显与独立显卡入门讲解', '【B站最良心】19年大学生笔记本选购全攻略！15分钟从小白到大神，高考生福利！', '【新机攻略】2019拯救者新机上手设置和优化', '【笔吧科普】猪王教你买电脑！选购篇！', '【装机猿】如果看过这个你还是学不会装机……', '【软件工具】史上最好用的硬件监控软件，微星Afterburner使用教程', '【硬件科普】误删文件后居然还能恢复？详解磁盘数据恢复原理与固态硬盘TRIM回收指令', '【装机猿】免费学装机③ 还用我帮帮你么？', '核显性能哪家强？还得看AMD锐龙4000U系列', '【玩好拯救者】十分钟带你了解笔记本外接接显示器', '【笔吧评测室】联想小新Pro13评测：屏幕给力，散热很猛', '【笔吧科普】笔记本屏幕太差？猪王教你换屏幕！', '【笔吧科普】猪王教你买电脑！', '【装机猿】游戏卡顿就升内存？真的包治百病？', '【装机猿】显存\\u002F内存 傻傻分不清楚 原来核显其实不用设置大显存', '萌新福利，新笔记本到手如何验机，新机又该做哪些工作？', '【装机猿】2080元的核显主机挑战3A游戏，结果…………', '【装机百科】装机究竟该在哪个硬件上省钱？内存固态电源真能随便买？', '世界上最快的CPU有多快？64核能做些什么？', '在安装独立显卡后，核显难道变成了废物么？当然不是，核显其实还有好多玩法', '【极客湾】R5 3600简评：平民买得起的Ryzen处理器', '【SPlusTech】笔记本电脑验货指南---翻车是不可能翻车的，这辈子都不可能~', '【收藏血赚】电脑城实体店奸商是怎么坑钱的？小白买电脑应该如何防骗？', '你需要多少GB的内存？这个视频告诉你！', '【笔吧科普】买游戏本必须i7？四核i5和i7差距究竟有多大？', '2020年性价比极高的笔记本电脑购买推荐（萌新向）', '网吧被ban，救救孩子！2000元成本组装自己的第一台电脑', '中正评测：怎么给Y7000拆机加内存，视频教程，怎么在实体店买电脑，bios是什么，以及其他问题集中回答', 'AMD YES？英特尔核显加速是怎么一回事？PR剪辑到底该用什么硬件？', '【图拉丁百科】第9课：内存进阶篇，颗粒，频率，时序和双通道简单科普', '【谣言终结者】内存频率对游戏影响有多大？', '【笔吧科普】好屏幕是怎样炼成的', 'LowSpecGamer | 只狼终极画质设置指南,核显也能畅玩', '笔记本升级SSD方法Ⅰ 加装2.5英寸固态硬盘实例操作', '【笔吧科普】笔记本电脑散热变差了？教你如何清灰换硅脂！', '2020年学生党必看 3000元到7000元超性价比笔记本推荐 游戏本超极本都有！！！', '【win10桌面美化】wallpaper壁纸推荐', '内存知识入门-8分钟告诉你关于内存的基础知识']",【笔吧科普】内存与核显对性能有多大影响？用数据来说话！,156823
12675871,BV1Vx411W7jr,谢谢大家观看本期视频！\nOLED屏幕的手机已经成为了普及度非常高的产品了，但不知道大家有没有想过，搭载OLED屏幕的游戏本是否存在呢？\n其实有，而且就这一款，我们今天测评的主角就是搭载OLED屏幕的游戏本。\n它是否值得买呢？让我们看完全部视频，找到答案。,1304,{0: ''},http://i2.hdslb.com/bfs/archive/01709f6950b455d1ce675b5f1cb663f4a3cebef1.jpg,1501226307,"['【SPlusTech】戴尔G7 OLED初体验:燃烧的像素', '【SPlusTech】戴尔外星人17R5测评：本来一直对这ALIENWARE牌子笔记本电脑期望很高，但是很多不足之处', '【SPlusTech】Dell戴尔G7测评：科技以换“壳”为本', '【极客湾】祖传外星人满血复活？', '【笔吧简评】经典的全能轻薄本，联想潮7000-13评测', '我为何想对外星人m17r2重拳出击？？使用不到一个月发现了一些挺烦人的问题', '【笔吧评测室】旗舰级纯轻薄本，戴尔XPS13 9380简评', '【拆个鸡儿】玩家国度超神2s详细拆解', '【笔吧评测室】颜值巅峰，戴尔Alienware17R4评测', 'Alienware Area-51m 使用体验', '拥有20000块游戏本是什么体验|外星人新款M17开箱！', '【官方双语】第一款OLED显示器——华硕PQ22U#linus谈科技', '【笔吧简评】目前唯一的大屏轻薄本，LG Gram 17Z990简评', '【笔吧问答】特别篇！双十一期间哪些机器更值得推荐呢？', '【SPlusTech】玩家国度冰刃3s新锐测评：可能是今年最好的轻薄游戏本', '「科技美学直播」全新ALIENWARE m15笔记本开箱体验', '【笔吧简测】性能最强的集显超薄本？戴尔XPS13快速测评']",【笔吧评测室】唯一的OLED屏游戏本，ALIENWARE 13评测,241404
14478640,BV1Wx411s7cB,谢谢观看本期视频！\n暗影精灵系列从一个名不见经传的小型号，到如今庞大的游戏本系列，这几年中经历了很多。\n如今暗影精灵发布了最新一代的游戏本，它的价格相比过去有了明显的提升。\n那么售价提升后的暗影精灵III代，产品变化有哪些呢？这台电脑究竟适合什么人群呢？\n看完本期视频，相信你能找到答案。,2000,{0: ''},http://i1.hdslb.com/bfs/archive/2c2781f460ec9ebf850dfec3900ada7825dfe5e3.jpg,1505472621,"['【SPlusTech】惠普暗影精灵5测评：一顿操作猛如虎，测完还是95℃', '【SPlusTech】惠普暗影精灵5Plus测评：高端游戏本的良心之作~', '2020年性价比极高的笔记本电脑购买推荐（萌新向）', '【SPlusTech】惠普光影精灵5测评：办公和游戏的折中之选~', '【SPlusTech】HP惠普笔记本电脑：凭暗影精灵3什么比神船贵2000？', '人生第一个电脑开箱暗影精灵5 ！！！', '笔记本如何升级 ips 72色域 电竞屏 ，不会换屏的小伙伴，砖家教你换屏幕。', '惠普暗影精灵5开箱', '宏碁掠夺者战斧300游戏本评测：扎实稳重且实用的中端电竞本', '适合学生党的性价比游戏本！惠普暗影精灵5上手体验', '像极了恋爱的感觉!惠普 幻影精灵 X OMEN X测评', '暗影精灵5，144实惠开箱，有兴趣的老铁们进来看看，保证你们不吃亏，同时对比Y7000P！！！', '【小肥测评】暗影精灵5和Y7000P对比，你会选哪一个？', '用性价比战胜一切的一线旗舰之 惠普暗影精灵5Plus', '【SPlusTech】惠普暗影精灵4测评：瓶盖大法，了解一下？', '惠普暗影精灵5游戏本测评：品质一线性价比之选', 'B站最呆的HP暗影精灵五开箱视频', '学生党的性价比之选 暗影精灵5体验「轻电科技」', '【拆个鸡儿】玩家国度超神2s详细拆解', '为什么说要等下个月才开始买笔记本电脑 等等党真的会胜利？', '【笔吧简评】散热较好的电竞游戏本，联想拯救者Y7000P评测', '【笔吧科普】猪王教你买电脑！', '拥有20000块游戏本是什么体验|外星人新款M17开箱！', '暗影精灵5Plus评测 满血2080的威力能否完美压制。。', '【SPlusTech】机械革命X3评测：7K档的黄金圣斗士', '中正评测：并不轻薄的Air，惠普暗影精灵5Air游戏本开箱，8999元，i7-9750H\\u002FRTX2060，十代标压会不会用这套高大上的模具？', '暗影精灵5Air(15-dh0系列)拆机视频-楠哥难舍', '2020年初6000元以下入门游戏本型号推荐']",【笔吧评测室】屏幕素质最好的主流游戏本？惠普暗影精灵III代电竞版评测,423747
15350778,BV1Vx411g7a6,自制，感谢观看本期视频~\n笔记本电脑区别于台式机的本质是什么？就是拥有了便携性。\n但如今性能强大的游戏笔记本电脑大多却又厚又重，甚至有些笔记本带起来已经不如台式机方便了。\n近期NVIDIA推出了一种全新的解决方案，叫做MAX-Q Design，声称可以解决高性能游戏本便携性差的问题。\n那结果究竟如何呢？最近我们拿到了MAX-Q方案里的旗舰机型GX501VI，就让我们一起看完全部视频，找到答案吧！\n图文详细评测，供扩展阅读：https:\u002F\u002Fzhuanlan.zhihu.com\u002Fp\u002F30081630,1112,{0: ''},http://i1.hdslb.com/bfs/archive/29640015dffe320e381dfde813cef322c146855f.jpg,1507896618,"['【笔吧评测室】轻薄旗舰再升级，ROG 冰刃3s Plus评测', '【SPlusTech】玩家国度冰刃3s新锐测评：可能是今年最好的轻薄游戏本', '【B站最良心】19年大学生笔记本选购全攻略！15分钟从小白到大神，高考生福利！', '【笔吧简评】轻薄与性能的完美结合？ROG 冰刃3简评', '【笔吧科普】猪王教你买电脑！选购篇！', '【官方双语】AMD -- 笔电性价比之王?  华硕冰刃GA502评测#linus谈科技', '【SPlusTech】MECHREVO机械革命 Z2 Air评测:目前国产轻薄游戏本里面三围最好的', '【SPlusTech】ASUS华硕玩家国度冰刃3测评：这大概笔记本电脑就是恋爱的感觉吧~', '神舟出品的轻薄本香不香？神舟精盾U45A1笔记本评测', '【电脑】用超低预算给学生党装一台能替代游戏本的ITX便携迷你型3A游戏电脑（附装机装系统教程）', '【官方双语】300Hz高刷屏！ 参见冰刃游戏笔记本 - 华硕赞助#linus谈科技', '【拆个鸡儿】玩家国度超神2s详细拆解', '【官方双语】跑得最快的游戏本——华硕GX701 Zephyrus RTX 2080#linus谈科技', '【皮皮眼评测】ROG在售最美笔记本：幻15冰川蓝', '【SPlusTech】华硕玩家国度枪神3测评：一言难尽~', '【装机猿】华硕这是瞧谁不起？ROG太阳神机箱居然才卖1999？！', '【官方双语】比你家台式机还强力的轻薄笔电！华硕Zephyrus GM501评测 #linus谈科技', '【笔吧科普】猪王教你买电脑！', '【装机教程】这可能是你能在网上找到最详细的装机教程', 'ROG AI麦克风讲解', '【官方双语】究极曲屏游戏本！ 掠夺者21X评测 #linus谈科技', '【SPlusTech】早买早享受Vs晚买享折扣：2019年的笔记本还值得买吗？', '【拆个机儿】华硕破晓px574详细拆解', '【SPlusTech】技嘉AERO 15X测评：一款被低估了的轻薄游戏本', '【笔吧评测室】雷蛇灵刃15标准版评测', '【SPlusTech】玩家国度幻15测评：嘴上说不要，配置还是挺诚实的', '【SPlusTech】数码雷蛇灵刃15评测:大概是今年到现在为止最完美的打游戏的笔记本电脑，好歹给未来笔记本的发展试了下', '【SPlusTech】微星绝影GS65评测：万元以内的轻薄游戏本，他不香么？？？', '【144，240HZ电竞显示器】你能了解到最深入详细的选购指南！', '【SPlusTech】华硕玩家国度超神2s测评：既生Area51m，何生超神2s', '【笔吧评测室】食我大雕！八代i9性能巨兽技嘉X9DT测评', '【皮皮眼评测】个人认为真正的ROG年度真香机：国行版GU502，幻15', '【十万个品牌故事105】华硕：败家之眼', '【猿】哈？你还没选好显示器？', '【笔吧问答】猪王最喜欢的笔记本是哪一款？', '【SPlusTech】外星人Area51m测评：我要卖掉我的台式，买台51M']",【笔吧评测室】轻薄与性能的完美结合？华硕玩家国度GX501VI评测,330383
15971350,BV1mx411E747,自制，感谢收看本期视频\n评测室关于笔记本屏幕开倒车吐槽已久，那么究竟什么样的屏幕才称得上是一块好屏幕呢？我们又如何挑选一块适合自己的屏幕呢？欢迎大家从本期的笔吧科普找到答案。\n文字版科普传送门：https:\u002F\u002Fzhuanlan.zhihu.com\u002Fp\u002F30699629,947,{0: ''},http://i2.hdslb.com/bfs/archive/2143eea86365afd4b3f7179fdb5a26ddcdce2ea6.jpg,1509699643,"['【装机必看】显示器篇-纠结着不知道买哪个好？看完你就不会再纠结了', '【笔吧科普】买游戏本必须i7？四核i5和i7差距究竟有多大？', '【笔吧科普】猪王教你买电脑！选购篇！', '【B站最良心】19年大学生笔记本选购全攻略！15分钟从小白到大神，高考生福利！', '【装机教程】这可能是你能在网上找到最详细的装机教程', '【笔吧科普】笔记本屏幕太差？猪王教你换屏幕！', '【显示器选购指南】从零开始教你选择「适合」自己的显示器', '【装机猿】如果看过这个你还是学不会装机……', '笔记本屏幕更换教程及购买注意事项科普', '【干货】一小时上手达芬奇剪辑！第一集：入门简介', '不懂参数，小白也能选出最适合的笔记本电脑！', '【SPlusTech】联想小新Pro13评测：诚意拉满', '【弯评07】十年来最重要的游戏技术？聊聊老黄的光线追踪是怎么回事……', '5分钟扫盲  笔记本电脑常见接口解析', '萌新福利，新笔记本到手如何验机，新机又该做哪些工作？', '笔记本如何升级 ips 72色域 电竞屏 ，不会换屏的小伙伴，砖家教你换屏幕。', '【千锋】从零开始学电脑教程，超详细讲解（小白必看）', '中正评测：菜鸟教你不到三百元升级联想Y7000高色域屏', '全网最便宜的144Hz显示屏究竟怎么样？？康佳144Hz显示屏开箱测评！！', 'Matlab  情人节马上就要到啦，送大家几颗心', '如何分辨笔记本是屏坏还是排线坏，认识笔记本主板的各个配件', '【来搞机】“船儿子”香不香？炫龙DD3-PLUS初步体验分享', '你到底需不需要校色？关于屏幕校色的种种', '【笔吧科普】笔记本无法企及的高度？简评i9台式机的实力', '【笔吧评测室】雷蛇灵刃15标准版评测', '【笔吧科普】内存与核显对性能有多大影响？用数据来说话！', '【DIY显示器】年轻人的ProDisplayXDR，LG LM315WR1 显示器DIY，32寸4kIPS！', '笔记本换屏幕教程', '科普｜一“热”毁所有 解密笔记本的散热系统', '【笔吧评测室】屏幕素质最好的主流游戏本？惠普暗影精灵III代电竞版评测', '【天痕】为什么说上了小破船就能成为修电脑高手？z7ct7gk更换各类配件记录', '618大学生选购电脑指南——小白笔记本电脑选购指南  15分钟看懂复杂参数！  【90后科技说】', '信仰充值？联想ThinkPad T490全站首测！¥9999买了不翻车？！', '6.67寸高素质全面屏 —— 小米10屏幕评测', '【PS】商业产品摄影13小时大师级工作流程训练教程', '【拆个机儿】华硕破晓px574详细拆解']",【笔吧科普】好屏幕是怎样炼成的,159457
17494518,BV1vW41187gk,感谢观看本期视频！\n对于现在的高性能笔记本市场，厂商们习惯性宣传旗下笔记本的性能已经堪比高端台式机。\n然而事实真是如此吗？\n本期视频我们就来看一下，“超音速飞机”是如何对垒“F1赛车”的。,873,{0: ''},http://i2.hdslb.com/bfs/archive/db65a3b9c3f590a89e3559f6e787664a79c1f410.jpg,1513936800,"['【B站最良心】19年大学生笔记本选购全攻略！15分钟从小白到大神，高考生福利！', '【VMOD】一个企业和你谈民族的时候，他就要开始缺德了——海康威视C2000系列评测', '【何同学】二十万元的电脑是什么样子的？苹果Mac Pro深度体验', '史上评分最高游戏，什么叫做天下第一！(2010-2019)【Top20】', '台式机？便携ITX主机？笔记本？准大学生到底应该买什么电脑？', '【教程】台式机电脑装机教程，细节讲解，新手福音，DIY电脑组装视频教程', '【台式机】准大学生推荐选购——设计类专业购买非笔记本电脑指南', '【笔吧科普】内存与核显对性能有多大影响？用数据来说话！', '【笔吧科普】猪王教你买电脑！选购篇！', '【装机猿】如果看过这个你还是学不会装机……', '【装机必看】显卡篇--关于显卡我所知道的全都在这里了，帮你更透彻的了解显卡而不是仅停留在显卡天梯图上', '2020年性价比极高的笔记本电脑购买推荐（萌新向）', '【笔吧科普】买游戏本必须i7？四核i5和i7差距究竟有多大？', '世界难题:买电脑选台式机还是笔记本？帮助萌新的科普！【科技博云兄】', '【玩好拯救者】十分钟带你了解笔记本外接接显示器', '指南| 笔记本 or 台式机？给你选台式机的理由！', 'UP回答有关于最近问的比较多的几个主机硬件问题和简单科普！！！！', '【笔吧科普】笔记本电脑散热变差了？教你如何清灰换硅脂！', '【教程】 教你用100元DIY炫酷电脑状态监视屏幕', '【建 议 看 完】淘宝整机到底差在哪？我被其他平台卖掉的经历', '《全网首发》笔记本cpu魔改升级i9-9980HK，竟然可以与台式机i9-9900KF一战？《苏州微蓝科技》', '【笔吧科普】猪王教你买电脑！', '【笔吧科普】笔记本屏幕太差？猪王教你换屏幕！', '【618装机必备】台式机详细装机教程！手把手包教包会！让你618装机成功点亮～', '【笔吧问答】第三期：“猪王”名字的来由？', '一招让你站上摄影圈-鄙视链的顶端【拍片的大野】', 'i5 i7 i9 玩游戏有什么区别？2060和2080ti差多少？2019IN平台主流CPU 显卡大盘点！', '【双十一装机】台式机配置清单推荐&装机全过程指南！', '砸CPUG530', '【零基础学电脑】如何选购+组装属于自己的台式机小钢炮', '同学！你真的要买台式机？', '【大学买啥电脑】机械革命Z2 Air两个月真实使用体验', '为什么说要等下个月才开始买笔记本电脑 等等党真的会胜利？', '打着爱国的旗号疯狂敛财，有史以来最缺德的硬件厂商——海康威视', 'i9 9900KS简评：有钱人的最强游戏CPU', '指南| 会买会用不迷茫 给新手入坑笔记本的六点建议', '山寨cpu？如果你能自主生产（假）CPU会发生什么！！']",【笔吧科普】笔记本无法企及的高度？简评i9台式机的实力,197935
17729605,BV15W411b7US,自制\n谢谢大家观看本期视频。\n戴尔XPS13是一台硬件玩家再熟悉不过的轻薄本，但是这一代XPS13的性能提升幅度非常大。\n并且我们也从来没有做过XPS13的视频，所以趁此机会，做一期简单的超薄本评测带给大家，谢谢捧场！\n2P为重制版，修复了1P视频画面抖动的问题,682,"{0: 'P1', 1: 'XPS13_1'}",http://i1.hdslb.com/bfs/archive/91013394657feb50beeae7633c97e1588f33a46e.jpg,1514541634,"['【笔吧评测室】旗舰级纯轻薄本，戴尔XPS13 9380简评', '戴尔XPS13二合一体验：用它换掉MacBook行不行？丨凰家评测', '【笔吧评测室】唯一的OLED屏游戏本，ALIENWARE 13评测', '惠普幽灵 Spectre x360 13 2019年末 使用体验评测', 'XPS13 (9360) 更换固态硬盘', '【大锤体验】戴尔新款 XPS13 9300 如此诱人！', '[学生向]惠普战66AMD升级版是否值得买？', '【笔吧评测室】颜值巅峰，戴尔Alienware17R4评测', '【开箱】性能与轻薄兼具？—戴尔灵越7590开箱（新手上路）', '【D2D中英】最好的超级本XPS 13 (2020) 评测--Dell戴尔']",【笔吧简测】性能最强的集显超薄本？戴尔XPS13快速测评,323419
